Precinct_name,Contest_title,candidate_name,Party_Code,total_votes
375,"PROP. 2, VILLAGE OF VOLENTE  (Conditional Upon a Majority ""No"" Vote on Proposition 1)",No,,0
375,"PROP. 2, VILLAGE OF VOLENTE  (Conditional Upon a Majority ""No"" Vote on Proposition 1)",Yes,,0
375,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
375,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
401,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
401,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
402,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
402,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
404,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
404,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
405,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
405,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
406,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
406,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
407,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
407,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
408,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
408,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
409,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
409,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
410,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
410,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
411,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
411,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
412,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
412,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
413,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
413,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
414,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
414,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
415,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
415,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
416,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
416,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
417,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
417,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
419,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
419,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
420,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
420,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
421,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
421,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
422,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
422,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
423,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
423,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
424,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
424,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
425,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
425,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
426,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
426,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
427,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
427,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
428,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
428,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
429,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
429,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
430,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
430,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
431,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
431,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
432,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
432,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
433,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
433,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
434,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
434,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
435,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
435,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
436,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
436,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
437,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
437,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
438,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
438,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
439,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
439,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
440,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
440,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
441,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
441,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
442,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
442,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
443,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
443,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
444,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
444,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
446,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
446,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
447,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
447,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
448,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
448,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
450,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
450,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
451,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
451,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
452,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
452,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
454,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
454,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
458,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
458,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
460,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
460,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
461,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
461,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
463,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
463,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
H230,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
H230,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
H442,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
H442,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
W140,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
W140,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
W146,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
W146,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
W147,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
W147,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
W151,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
W151,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
W152,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
W152,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
W162,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
W162,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
W186,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
W186,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
W189,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
W189,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
W197,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
W197,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
W198,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
W198,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
W218,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
W218,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
W266,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
W266,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
W274,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
W274,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
W275,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
W275,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
